Plot Title: 21741107-A,,,,,,,
#,"Date Time, GMT-04:00","Temp, °F (LGR S/N: 21741107, SEN S/N: 21741107)","Intensity, lum/ft² (LGR S/N: 21741107, SEN S/N: 21741107)",Coupler Attached (LGR S/N: 21741107),Host Connected (LGR S/N: 21741107),Stopped (LGR S/N: 21741107),End Of File (LGR S/N: 21741107)
1238,7/18/23 7:45,68.592,3,,,,
1239,7/18/23 8:00,68.763,5,,,,
1240,7/18/23 8:15,68.934,7,,,,
1241,7/18/23 8:30,69.278,6,,,,
1242,7/18/23 8:45,69.622,7,,,,
1243,7/18/23 9:00,69.793,9,,,,
1244,7/18/23 9:15,68.248,12,,,,
1245,7/18/23 9:30,68.077,17,,,,
1246,7/18/23 9:45,67.906,8,,,,
1247,7/18/23 10:00,67.906,10,,,,
1248,7/18/23 10:15,68.248,7,,,,
1249,7/18/23 10:30,68.077,10,,,,
1250,7/18/23 10:45,67.906,16,,,,
1251,7/18/23 11:00,67.221,9,,,,
1252,7/18/23 11:15,67.564,13,,,,
1253,7/18/23 11:30,67.564,16,,,,
1254,7/18/23 11:45,67.906,9,,,,
1255,7/18/23 12:00,68.934,23,,,,
1256,7/18/23 12:15,69.793,18,,,,
1257,7/18/23 12:30,70.308,23,,,,
1258,7/18/23 12:45,70.651,9,,,,
1259,7/18/23 13:00,70.995,25,,,,
1260,7/18/23 13:15,71.339,15,,,,
1261,7/18/23 13:30,70.995,17,,,,
1262,7/18/23 13:45,71.168,7,,,,
1263,7/18/23 14:00,70.651,14,,,,
1264,7/18/23 14:15,70.137,10,,,,
1265,7/18/23 14:30,69.793,19,,,,
1266,7/18/23 14:45,69.964,17,,,,
1267,7/18/23 15:00,69.964,10,,,,
1268,7/18/23 15:15,66.537,9,,,,
1269,7/18/23 15:30,66.537,14,,,,
1270,7/18/23 15:45,67.392,15,,,,
1271,7/18/23 16:00,68.077,13,,,,
1272,7/18/23 16:15,69.107,10,,,,
1273,7/18/23 16:30,67.906,9,,,,
1274,7/18/23 16:45,68.592,8,,,,
1275,7/18/23 17:00,70.824,8,,,,
1276,7/18/23 17:15,69.278,5,,,,
1277,7/18/23 17:30,68.592,6,,,,
1278,7/18/23 17:45,68.763,4,,,,
1279,7/18/23 18:00,68.592,2,,,,
1280,7/18/23 18:15,68.248,2,,,,
1281,7/18/23 18:30,68.421,3,,,,
1282,7/18/23 18:45,68.592,3,,,,
1283,7/18/23 19:00,68.763,0,,,,
1284,7/18/23 19:15,69.449,0,,,,
1285,7/18/23 19:30,69.793,0,,,,
1286,7/18/23 19:45,69.964,0,,,,
1287,7/18/23 20:00,69.449,0,,,,
1288,7/18/23 20:15,69.622,0,,,,
1289,7/18/23 20:30,69.278,0,,,,
1290,7/18/23 20:45,67.221,0,,,,
1291,7/18/23 21:00,67.221,0,,,,
1292,7/18/23 21:15,67.221,0,,,,
1293,7/18/23 21:30,67.392,0,,,,
1294,7/18/23 21:45,70.48,0,,,,
1295,7/18/23 22:00,70.995,0,,,,
1296,7/18/23 22:15,70.308,0,,,,
1297,7/18/23 22:30,67.392,0,,,,
1298,7/18/23 22:45,67.392,0,,,,
1299,7/18/23 23:00,67.735,0,,,,
1300,7/18/23 23:15,68.248,0,,,,
1301,7/18/23 23:30,68.077,0,,,,
1302,7/18/23 23:45,68.421,0,,,,
1303,7/19/23 0:00,67.906,0,,,,
1304,7/19/23 0:15,67.906,0,,,,
1305,7/19/23 0:30,68.763,0,,,,
1306,7/19/23 0:45,69.622,0,,,,
1307,7/19/23 1:00,69.793,0,,,,
1308,7/19/23 1:15,69.964,0,,,,
1309,7/19/23 1:30,70.137,0,,,,
1310,7/19/23 1:45,70.308,0,,,,
1311,7/19/23 2:00,70.48,0,,,,
1312,7/19/23 2:15,70.824,0,,,,
1313,7/19/23 2:30,70.824,0,,,,
1314,7/19/23 2:45,70.995,0,,,,
1315,7/19/23 3:00,70.995,0,,,,
1316,7/19/23 3:15,70.995,0,,,,
1317,7/19/23 3:30,70.137,0,,,,
1318,7/19/23 3:45,66.879,0,,,,
1319,7/19/23 4:00,66.537,0,,,,
1320,7/19/23 4:15,66.708,0,,,,
1321,7/19/23 4:30,68.763,0,,,,
1322,7/19/23 4:45,69.278,0,,,,
1323,7/19/23 5:00,69.278,0,,,,
1324,7/19/23 5:15,69.107,0,,,,
1325,7/19/23 5:30,68.763,0,,,,
1326,7/19/23 5:45,68.934,0,,,,
1327,7/19/23 6:00,69.278,0,,,,
1328,7/19/23 6:15,71.168,1,,,,
1329,7/19/23 6:30,68.248,2,,,,
1330,7/19/23 6:45,67.906,3,,,,
1331,7/19/23 7:00,67.564,2,,,,
1332,7/19/23 7:15,67.735,1,,,,
1333,7/19/23 7:30,67.392,3,,,,
1334,7/19/23 7:45,68.077,7,,,,
1335,7/19/23 8:00,68.421,11,,,,
1336,7/19/23 8:15,68.592,9,,,,
1337,7/19/23 8:30,68.763,11,,,,
1338,7/19/23 8:45,69.107,14,,,,
1339,7/19/23 9:00,69.278,7,,,,
1340,7/19/23 9:15,69.622,18,,,,
1341,7/19/23 9:30,69.793,22,,,,
1342,7/19/23 9:45,69.964,19,,,,
1343,7/19/23 10:00,68.934,14,,,,
1344,7/19/23 10:15,67.735,14,,,,
1345,7/19/23 10:30,68.763,84,,,,
1346,7/19/23 10:45,70.137,117,,,,
1347,7/19/23 11:00,68.592,98,,,,
1348,7/19/23 11:15,68.421,63,,,,
1349,7/19/23 11:30,67.735,121,,,,
1350,7/19/23 11:45,68.248,128,,,,
1351,7/19/23 12:00,68.763,53,,,,
1352,7/19/23 12:15,68.763,72,,,,
1353,7/19/23 12:30,68.763,104,,,,
1354,7/19/23 12:45,69.449,74,,,,
1355,7/19/23 13:00,69.964,79,,,,
1356,7/19/23 13:15,70.308,76,,,,
1357,7/19/23 13:30,70.48,85,,,,
1358,7/19/23 13:45,71.683,101,,,,
1359,7/19/23 14:00,72.199,99,,,,
1360,7/19/23 14:15,71.856,55,,,,
1361,7/19/23 14:30,69.449,44,,,,
1362,7/19/23 14:45,70.995,46,,,,
1363,7/19/23 15:00,69.278,41,,,,
1364,7/19/23 15:15,69.449,40,,,,
1365,7/19/23 15:30,69.449,24,,,,
1366,7/19/23 15:45,69.278,18,,,,
1367,7/19/23 16:00,69.278,28,,,,
1368,7/19/23 16:15,66.193,20,,,,
1369,7/19/23 16:30,66.366,41,,,,
1370,7/19/23 16:45,69.278,30,,,,
1371,7/19/23 17:00,70.137,18,,,,
1372,7/19/23 17:15,66.022,21,,,,
1373,7/19/23 17:30,66.537,16,,,,
1374,7/19/23 17:45,67.221,17,,,,
1375,7/19/23 18:00,66.879,15,,,,
1376,7/19/23 18:15,67.221,10,,,,
1377,7/19/23 18:30,67.564,8,,,,
1378,7/19/23 18:45,67.735,7,,,,
1379,7/19/23 19:00,69.107,9,,,,
1380,7/19/23 19:15,69.449,9,,,,
1381,7/19/23 19:30,69.449,4,,,,
1382,7/19/23 19:45,69.622,1,,,,
1383,7/19/23 20:00,69.278,0,,,,
1384,7/19/23 20:15,67.564,0,,,,
1385,7/19/23 20:30,67.564,0,,,,
1386,7/19/23 20:45,67.564,0,,,,
1387,7/19/23 21:00,67.564,0,,,,
1388,7/19/23 21:15,67.564,0,,,,
1389,7/19/23 21:30,67.392,0,,,,
1390,7/19/23 21:45,67.05,0,,,,
1391,7/19/23 22:00,67.05,0,,,,
1392,7/19/23 22:15,67.221,0,,,,
1393,7/19/23 22:30,68.592,0,,,,
1394,7/19/23 22:45,68.592,0,,,,
1395,7/19/23 23:00,69.964,0,,,,
1396,7/19/23 23:15,69.278,0,,,,
1397,7/19/23 23:30,67.735,0,,,,
1398,7/19/23 23:45,67.564,0,,,,
1399,7/20/23 0:00,67.392,0,,,,
1400,7/20/23 0:15,67.392,0,,,,
1401,7/20/23 0:30,67.906,0,,,,
1402,7/20/23 0:45,68.248,0,,,,
1403,7/20/23 1:00,68.421,0,,,,
1404,7/20/23 1:15,68.077,0,,,,
1405,7/20/23 1:30,69.278,0,,,,
1406,7/20/23 1:45,69.964,0,,,,
1407,7/20/23 2:00,70.48,0,,,,
1408,7/20/23 2:15,70.48,0,,,,
1409,7/20/23 2:30,70.824,0,,,,
1410,7/20/23 2:45,71.512,0,,,,
1411,7/20/23 3:00,71.683,0,,,,
1412,7/20/23 3:15,71.683,0,,,,
1413,7/20/23 3:30,72.028,0,,,,
1414,7/20/23 3:45,70.48,0,,,,
1415,7/20/23 4:00,69.793,0,,,,
1416,7/20/23 4:15,66.537,0,,,,
1417,7/20/23 4:30,65.851,0,,,,
1418,7/20/23 4:45,72.028,0,,,,
1419,7/20/23 5:00,67.906,0,,,,
1420,7/20/23 5:15,67.392,0,,,,
1421,7/20/23 5:30,66.193,0,,,,
1422,7/20/23 5:45,68.934,0,,,,
1423,7/20/23 6:00,66.366,1,,,,
1424,7/20/23 6:15,65.851,2,,,,
1425,7/20/23 6:30,66.193,3,,,,
1426,7/20/23 6:45,66.537,4,,,,
1427,7/20/23 7:00,66.708,6,,,,
1428,7/20/23 7:15,66.879,10,,,,
1429,7/20/23 7:30,67.221,12,,,,
1430,7/20/23 7:45,67.564,16,,,,
1431,7/20/23 8:00,67.392,20,,,,
1432,7/20/23 8:15,67.392,22,,,,
1433,7/20/23 8:30,67.392,29,,,,
1434,7/20/23 8:45,67.735,34,,,,
1435,7/20/23 9:00,68.077,37,,,,
1436,7/20/23 9:15,68.077,35,,,,
1437,7/20/23 9:30,68.077,43,,,,
1438,7/20/23 9:45,68.421,47,,,,
1439,7/20/23 10:00,67.564,45,,,,
1440,7/20/23 10:15,67.392,41,,,,
1441,7/20/23 10:30,67.392,42,,,,
1442,7/20/23 10:45,67.392,43,,,,
1443,7/20/23 11:00,67.392,57,,,,
1444,7/20/23 11:15,67.564,67,,,,
1445,7/20/23 11:30,67.735,82,,,,
1446,7/20/23 11:45,67.735,72,,,,
1447,7/20/23 12:00,67.906,94,,,,
1448,7/20/23 12:15,69.449,109,,,,
1449,7/20/23 12:30,69.449,108,,,,
1450,7/20/23 12:45,70.137,91,,,,
1451,7/20/23 13:00,66.879,77,,,,
1452,7/20/23 13:15,69.107,66,,,,
1453,7/20/23 13:30,67.05,88,,,,
1454,7/20/23 13:45,68.934,70,,,,
1455,7/20/23 14:00,70.48,79,,,,
1456,7/20/23 14:15,69.449,76,,,,
1457,7/20/23 14:30,69.107,76,,,,
1458,7/20/23 14:45,70.137,67,,,,
1459,7/20/23 15:00,70.651,49,,,,
1460,7/20/23 15:15,68.248,39,,,,
1461,7/20/23 15:30,68.592,33,,,,
1462,7/20/23 15:45,69.278,36,,,,
1463,7/20/23 16:00,69.793,36,,,,
1464,7/20/23 16:15,69.449,34,,,,
1465,7/20/23 16:30,68.248,28,,,,
1466,7/20/23 16:45,71.512,20,,,,
1467,7/20/23 17:00,67.392,17,,,,
1468,7/20/23 17:15,67.564,7,,,,
1469,7/20/23 17:30,65.68,6,,,,
1470,7/20/23 17:45,64.996,3,,,,
1471,7/20/23 18:00,65.338,9,,,,
1472,7/20/23 18:15,66.537,8,,,,
1473,7/20/23 18:30,67.221,7,,,,
1474,7/20/23 18:45,67.564,5,,,,
1475,7/20/23 19:00,68.248,2,,,,
1476,7/20/23 19:15,68.763,1,,,,
1477,7/20/23 19:30,68.763,0,,,,
1478,7/20/23 19:45,69.107,0,,,,
1479,7/20/23 20:00,69.622,0,,,,
1480,7/20/23 20:15,69.449,0,,,,
1481,7/20/23 20:30,69.622,0,,,,
1482,7/20/23 20:45,69.278,0,,,,
1483,7/20/23 21:00,69.622,0,,,,
1484,7/20/23 21:15,69.622,0,,,,
1485,7/20/23 21:30,69.278,0,,,,
1486,7/20/23 21:45,69.107,0,,,,
1487,7/20/23 22:00,68.763,0,,,,
1488,7/20/23 22:15,68.763,0,,,,
1489,7/20/23 22:30,68.763,0,,,,
1490,7/20/23 22:45,68.592,0,,,,
1491,7/20/23 23:00,68.421,0,,,,
1492,7/20/23 23:15,68.421,0,,,,
1493,7/20/23 23:30,67.906,0,,,,
1494,7/20/23 23:45,67.906,0,,,,
1495,7/21/23 0:00,67.906,0,,,,
1496,7/21/23 0:15,67.564,0,,,,
1497,7/21/23 0:30,67.564,0,,,,
1498,7/21/23 0:45,67.392,0,,,,
1499,7/21/23 1:00,67.564,0,,,,
1500,7/21/23 1:15,68.763,0,,,,
1501,7/21/23 1:30,68.592,0,,,,
1502,7/21/23 1:45,68.421,0,,,,
1503,7/21/23 2:00,68.077,0,,,,
1504,7/21/23 2:15,67.05,0,,,,
1505,7/21/23 2:30,71.512,0,,,,
1506,7/21/23 2:45,71.168,0,,,,
1507,7/21/23 3:00,70.48,0,,,,
1508,7/21/23 3:15,69.278,0,,,,
1509,7/21/23 3:30,69.449,0,,,,
1510,7/21/23 3:45,71.683,0,,,,
1511,7/21/23 4:00,68.763,0,,,,
1512,7/21/23 4:15,68.934,0,,,,
1513,7/21/23 4:30,68.934,0,,,,
1514,7/21/23 4:45,66.366,0,,,,
1515,7/21/23 5:00,65.338,0,,,,
1516,7/21/23 5:15,68.934,0,,,,
1517,7/21/23 5:30,69.449,0,,,,
1518,7/21/23 5:45,67.564,0,,,,
1519,7/21/23 6:00,67.05,1,,,,
1520,7/21/23 6:15,65.851,2,,,,
1521,7/21/23 6:30,67.05,3,,,,
1522,7/21/23 6:45,67.392,4,,,,
1523,7/21/23 7:00,67.735,8,,,,
1524,7/21/23 7:15,67.906,5,,,,
1525,7/21/23 7:30,67.392,6,,,,
1526,7/21/23 7:45,66.879,9,,,,
1527,7/21/23 8:00,66.879,11,,,,
1528,7/21/23 8:15,67.392,10,,,,
1529,7/21/23 8:30,67.392,15,,,,
1530,7/21/23 8:45,67.564,21,,,,
1531,7/21/23 9:00,67.735,16,,,,
1532,7/21/23 9:15,68.077,21,,,,
1533,7/21/23 9:30,68.421,13,,,,
1534,7/21/23 9:45,69.964,14,,,,
1535,7/21/23 10:00,70.651,17,,,,
1536,7/21/23 10:15,70.824,17,,,,
1537,7/21/23 10:30,70.824,15,,,,
1538,7/21/23 10:45,70.995,18,,,,
1539,7/21/23 11:00,70.995,17,,,,
1540,7/21/23 11:15,67.221,14,,,,
1541,7/21/23 11:30,67.735,11,,,,
1542,7/21/23 11:45,71.168,15,,,,
1543,7/21/23 12:00,71.339,19,,,,
1544,7/21/23 12:15,67.392,25,,,,
1545,7/21/23 12:30,67.221,23,,,,
1546,7/21/23 12:45,67.735,74,,,,
1547,7/21/23 13:00,70.48,23,,,,
1548,7/21/23 13:15,70.308,25,,,,
1549,7/21/23 13:30,68.248,20,,,,
1550,7/21/23 13:45,68.421,27,,,,
1551,7/21/23 14:00,69.793,40,,,,
1552,7/21/23 14:15,67.564,95,,,,
1553,7/21/23 14:30,68.763,25,,,,
1554,7/21/23 14:45,71.512,8,,,,
1555,7/21/23 15:00,70.48,32,,,,
1556,7/21/23 15:15,70.308,63,,,,
1557,7/21/23 15:30,70.651,54,,,,
1558,7/21/23 15:45,72.028,37,,,,
1559,7/21/23 16:00,69.622,38,,,,
1560,7/21/23 16:15,68.934,16,,,,
1561,7/21/23 16:30,69.278,14,,,,
1562,7/21/23 16:45,70.308,21,,,,
1563,7/21/23 17:00,69.622,18,,,,
1564,7/21/23 17:15,67.392,10,,,,
1565,7/21/23 17:30,67.05,6,,,,
1566,7/21/23 17:45,67.564,1,,,,
1567,7/21/23 18:00,66.366,2,,,,
1568,7/21/23 18:15,65.851,0,,,,
1569,7/21/23 18:30,68.592,1,,,,
1570,7/21/23 18:45,66.537,2,,,,
1571,7/21/23 19:00,67.05,2,,,,
1572,7/21/23 19:15,67.735,0,,,,
1573,7/21/23 19:30,68.763,0,,,,
1574,7/21/23 19:45,69.278,0,,,,
1575,7/21/23 20:00,68.763,0,,,,
1576,7/21/23 20:15,68.592,0,,,,
1577,7/21/23 20:30,69.622,0,,,,
1578,7/21/23 20:45,68.592,0,,,,
1579,7/21/23 21:00,67.906,0,,,,
1580,7/21/23 21:15,69.278,0,,,,
1581,7/21/23 21:30,71.339,0,,,,
1582,7/21/23 21:45,69.107,0,,,,
1583,7/21/23 22:00,68.934,0,,,,
1584,7/21/23 22:15,69.964,0,,,,
1585,7/21/23 22:30,70.137,0,,,,
1586,7/21/23 22:45,70.48,0,,,,
1587,7/21/23 23:00,69.107,0,,,,
1588,7/21/23 23:15,69.964,0,,,,
1589,7/21/23 23:30,73.062,0,,,,
1590,7/21/23 23:45,68.592,0,,,,
1591,7/22/23 0:00,70.48,0,,,,
1592,7/22/23 0:15,70.824,0,,,,
1593,7/22/23 0:30,70.995,0,,,,
1594,7/22/23 0:45,71.339,0,,,,
1595,7/22/23 1:00,69.449,0,,,,
1596,7/22/23 1:15,69.278,0,,,,
1597,7/22/23 1:30,68.934,0,,,,
1598,7/22/23 1:45,68.934,0,,,,
1599,7/22/23 2:00,70.824,0,,,,
1600,7/22/23 2:15,68.077,0,,,,
1601,7/22/23 2:30,67.906,0,,,,
1602,7/22/23 2:45,69.107,0,,,,
1603,7/22/23 3:00,69.793,0,,,,
1604,7/22/23 3:15,72.372,0,,,,
1605,7/22/23 3:30,72.199,0,,,,
1606,7/22/23 3:45,72.545,0,,,,
1607,7/22/23 4:00,70.824,0,,,,
1608,7/22/23 4:15,70.137,0,,,,
1609,7/22/23 4:30,70.48,0,,,,
1610,7/22/23 4:45,71.856,0,,,,
1611,7/22/23 5:00,71.856,0,,,,
1612,7/22/23 5:15,72.028,0,,,,
1613,7/22/23 5:30,68.763,0,,,,
1614,7/22/23 5:45,66.708,0,,,,
1615,7/22/23 6:00,66.193,0,,,,
1616,7/22/23 6:15,66.537,1,,,,
1617,7/22/23 6:30,69.278,2,,,,
1618,7/22/23 6:45,71.512,3,,,,
1619,7/22/23 7:00,72.545,5,,,,
1620,7/22/23 7:15,67.564,8,,,,
1621,7/22/23 7:30,66.708,10,,,,
1622,7/22/23 7:45,69.107,14,,,,
1623,7/22/23 8:00,68.934,17,,,,
1624,7/22/23 8:15,68.763,19,,,,
1625,7/22/23 8:30,69.107,23,,,,
1626,7/22/23 8:45,68.763,29,,,,
1627,7/22/23 9:00,68.248,32,,,,
1628,7/22/23 9:15,68.248,32,,,,
1629,7/22/23 9:30,68.421,45,,,,
1630,7/22/23 9:45,68.763,53,,,,
1631,7/22/23 10:00,68.934,51,,,,
1632,7/22/23 10:15,68.934,56,,,,
1633,7/22/23 10:30,69.449,66,,,,
1634,7/22/23 10:45,69.964,77,,,,
1635,7/22/23 11:00,67.906,66,,,,
1636,7/22/23 11:15,67.735,76,,,,
1637,7/22/23 11:30,67.906,85,,,,
1638,7/22/23 11:45,67.906,96,,,,
1639,7/22/23 12:00,68.077,111,,,,
1640,7/22/23 12:15,68.248,117,,,,
1641,7/22/23 12:30,68.592,128,,,,
1642,7/22/23 12:45,68.421,128,,,,
1643,7/22/23 13:00,68.421,103,,,,
1644,7/22/23 13:15,68.248,100,,,,
1645,7/22/23 13:30,68.248,97,,,,
1646,7/22/23 13:45,68.421,105,,,,
1647,7/22/23 14:00,68.592,122,,,,
1648,7/22/23 14:15,68.592,102,,,,
1649,7/22/23 14:30,70.824,99,,,,
1650,7/22/23 14:45,68.421,76,,,,
1651,7/22/23 15:00,68.077,80,,,,
1652,7/22/23 15:15,67.221,68,,,,
1653,7/22/23 15:30,68.248,69,,,,
1654,7/22/23 15:45,70.48,38,,,,
1655,7/22/23 16:00,69.107,55,,,,
1656,7/22/23 16:15,70.48,20,,,,
1657,7/22/23 16:30,72.372,32,,,,
1658,7/22/23 16:45,71.856,26,,,,
1659,7/22/23 17:00,72.199,16,,,,
1660,7/22/23 17:15,70.48,13,,,,
1661,7/22/23 17:30,69.107,10,,,,
1662,7/22/23 17:45,68.421,11,,,,
1663,7/22/23 18:00,67.05,5,,,,
1664,7/22/23 18:15,66.022,9,,,,
1665,7/22/23 18:30,65.68,4,,,,
1666,7/22/23 18:45,67.564,5,,,,
1667,7/22/23 19:00,66.193,3,,,,
1668,7/22/23 19:15,66.022,3,,,,
1669,7/22/23 19:30,67.906,2,,,,
1670,7/22/23 19:45,68.077,0,,,,
1671,7/22/23 20:00,68.592,0,,,,
1672,7/22/23 20:15,69.449,0,,,,
1673,7/22/23 20:30,69.964,0,,,,
1674,7/22/23 20:45,70.48,0,,,,
1675,7/22/23 21:00,70.824,0,,,,
1676,7/22/23 21:15,70.824,0,,,,
1677,7/22/23 21:30,70.995,0,,,,
1678,7/22/23 21:45,69.278,0,,,,
1679,7/22/23 22:00,70.48,0,,,,
1680,7/22/23 22:15,70.995,0,,,,
1681,7/22/23 22:30,69.964,0,,,,
1682,7/22/23 22:45,68.763,0,,,,
1683,7/22/23 23:00,68.934,0,,,,
1684,7/22/23 23:15,68.934,0,,,,
1685,7/22/23 23:30,69.107,0,,,,
1686,7/22/23 23:45,69.278,0,,,,
1687,7/23/23 0:00,69.622,0,,,,
1688,7/23/23 0:15,69.964,0,,,,
1689,7/23/23 0:30,70.824,0,,,,
1690,7/23/23 0:45,69.107,0,,,,
1691,7/23/23 1:00,68.592,0,,,,
1692,7/23/23 1:15,69.278,0,,,,
1693,7/23/23 1:30,69.278,0,,,,
1694,7/23/23 1:45,68.248,0,,,,
1695,7/23/23 2:00,67.221,0,,,,
1696,7/23/23 2:15,67.564,0,,,,
1697,7/23/23 2:30,68.077,0,,,,
1698,7/23/23 2:45,67.906,0,,,,
1699,7/23/23 3:00,69.793,0,,,,
1700,7/23/23 3:15,69.449,0,,,,
1701,7/23/23 3:30,67.564,0,,,,
1702,7/23/23 3:45,67.221,0,,,,
1703,7/23/23 4:00,68.592,0,,,,
1704,7/23/23 4:15,70.824,0,,,,
1705,7/23/23 4:30,70.308,0,,,,
1706,7/23/23 4:45,69.449,0,,,,
1707,7/23/23 5:00,71.683,0,,,,
1708,7/23/23 5:15,72.028,0,,,,
1709,7/23/23 5:30,69.964,0,,,,
1710,7/23/23 5:45,71.512,0,,,,
1711,7/23/23 6:00,67.906,0,,,,
1712,7/23/23 6:15,67.05,0,,,,
1713,7/23/23 6:30,70.995,0,,,,
1714,7/23/23 6:45,66.708,2,,,,
1715,7/23/23 7:00,66.193,2,,,,
1716,7/23/23 7:15,67.906,4,,,,
1717,7/23/23 7:30,66.537,6,,,,
1718,7/23/23 7:45,66.193,7,,,,
1719,7/23/23 8:00,68.077,10,,,,
1720,7/23/23 8:15,66.537,14,,,,
1721,7/23/23 8:30,67.05,17,,,,
1722,7/23/23 8:45,67.392,20,,,,
1723,7/23/23 9:00,67.906,21,,,,
1724,7/23/23 9:15,67.735,29,,,,
1725,7/23/23 9:30,67.735,30,,,,
1726,7/23/23 9:45,67.906,31,,,,
1727,7/23/23 10:00,68.421,37,,,,
1728,7/23/23 10:15,68.763,39,,,,
1729,7/23/23 10:30,68.592,40,,,,
1730,7/23/23 10:45,68.934,42,,,,
1731,7/23/23 11:00,69.107,42,,,,
1732,7/23/23 11:15,69.107,41,,,,
1733,7/23/23 11:30,69.449,46,,,,
1734,7/23/23 11:45,69.449,47,,,,
1735,7/23/23 12:00,68.763,43,,,,
1736,7/23/23 12:15,68.592,54,,,,
1737,7/23/23 12:30,68.592,57,,,,
1738,7/23/23 12:45,68.763,56,,,,
1739,7/23/23 13:00,68.763,60,,,,
1740,7/23/23 13:15,68.934,61,,,,
1741,7/23/23 13:30,68.934,60,,,,
1742,7/23/23 13:45,68.592,54,,,,
1743,7/23/23 14:00,68.592,54,,,,
1744,7/23/23 14:15,68.763,60,,,,
1745,7/23/23 14:30,69.622,54,,,,
1746,7/23/23 14:45,69.793,44,,,,
1747,7/23/23 15:00,69.278,43,,,,
1748,7/23/23 15:15,68.934,36,,,,
1749,7/23/23 15:30,68.421,35,,,,
1750,7/23/23 15:45,68.763,36,,,,
1751,7/23/23 16:00,69.278,31,,,,
1752,7/23/23 16:15,70.651,27,,,,
1753,7/23/23 16:30,68.248,20,,,,
1754,7/23/23 16:45,69.449,19,,,,
1755,7/23/23 17:00,69.449,14,,,,
1756,7/23/23 17:15,69.622,13,,,,
1757,7/23/23 17:30,69.964,12,,,,
1758,7/23/23 17:45,69.793,9,,,,
1759,7/23/23 18:00,69.449,7,,,,
1760,7/23/23 18:15,68.248,5,,,,
1761,7/23/23 18:30,67.564,4,,,,
1762,7/23/23 18:45,66.537,3,,,,
1763,7/23/23 19:00,68.763,1,,,,
1764,7/23/23 19:15,69.107,0,,,,
1765,7/23/23 19:30,66.708,0,,,,
1766,7/23/23 19:45,66.366,0,,,,
1767,7/23/23 20:00,66.537,0,,,,
1768,7/23/23 20:15,68.248,0,,,,
1769,7/23/23 20:30,69.107,0,,,,
1770,7/23/23 20:45,69.622,0,,,,
1771,7/23/23 21:00,70.308,0,,,,
1772,7/23/23 21:15,71.168,0,,,,
1773,7/23/23 21:30,69.793,0,,,,
1774,7/23/23 21:45,69.107,0,,,,
1775,7/23/23 22:00,69.278,0,,,,
1776,7/23/23 22:15,71.168,0,,,,
1777,7/23/23 22:30,72.891,0,,,,
1778,7/23/23 22:45,69.964,0,,,,
1779,7/23/23 23:00,68.421,0,,,,
1780,7/23/23 23:15,69.278,0,,,,
1781,7/23/23 23:30,70.308,0,,,,
1782,7/23/23 23:45,70.995,0,,,,
1783,7/24/23 0:00,70.995,0,,,,
1784,7/24/23 0:15,67.735,0,,,,
1785,7/24/23 0:30,67.735,0,,,,
1786,7/24/23 0:45,68.421,0,,,,
1787,7/24/23 1:00,67.906,0,,,,
1788,7/24/23 1:15,68.421,0,,,,
1789,7/24/23 1:30,68.421,0,,,,
1790,7/24/23 1:45,68.934,0,,,,
1791,7/24/23 2:00,68.763,0,,,,
1792,7/24/23 2:15,68.763,0,,,,
1793,7/24/23 2:30,68.592,0,,,,
1794,7/24/23 2:45,68.592,0,,,,
1795,7/24/23 3:00,69.107,0,,,,
1796,7/24/23 3:15,67.564,0,,,,
1797,7/24/23 3:30,66.022,0,,,,
1798,7/24/23 3:45,67.392,0,,,,
1799,7/24/23 4:00,69.278,0,,,,
1800,7/24/23 4:15,69.449,0,,,,
1801,7/24/23 4:30,69.622,0,,,,
1802,7/24/23 4:45,68.934,0,,,,
1803,7/24/23 5:00,69.107,0,,,,
1804,7/24/23 5:15,68.592,0,,,,
1805,7/24/23 5:30,68.934,0,,,,
1806,7/24/23 5:45,69.964,0,,,,
1807,7/24/23 6:00,70.308,0,,,,
1808,7/24/23 6:15,69.107,0,,,,
1809,7/24/23 6:30,68.248,2,,,,
1810,7/24/23 6:45,68.763,2,,,,
1811,7/24/23 7:00,68.763,3,,,,
1812,7/24/23 7:15,68.934,3,,,,
1813,7/24/23 7:30,68.592,5,,,,
1814,7/24/23 7:45,65.851,5,,,,
1815,7/24/23 8:00,66.537,6,,,,
1816,7/24/23 8:15,68.077,7,,,,
1817,7/24/23 8:30,66.022,7,,,,
1818,7/24/23 8:45,66.366,8,,,,
1819,7/24/23 9:00,66.708,6,,,,
1820,7/24/23 9:15,67.05,7,,,,
1821,7/24/23 9:30,67.392,6,,,,
1822,7/24/23 9:45,67.392,14,,,,
1823,7/24/23 10:00,67.564,17,,,,
1824,7/24/23 10:15,67.564,27,,,,
1825,7/24/23 10:30,67.735,15,,,,
1826,7/24/23 10:45,67.564,17,,,,
1827,7/24/23 11:00,67.735,18,,,,
1828,7/24/23 11:15,67.735,18,,,,
1829,7/24/23 11:30,68.421,16,,,,
1830,7/24/23 11:45,68.934,6,,,,
1831,7/24/23 12:00,69.964,9,,,,
1832,7/24/23 12:15,69.449,10,,,,
1833,7/24/23 12:30,67.221,8,,,,
1834,7/24/23 12:45,68.077,11,,,,
1835,7/24/23 13:00,68.421,6,,,,
1836,7/24/23 13:15,67.735,9,,,,
1837,7/24/23 13:30,67.564,8,,,,
